,param_name,param_type,param_value,timestamp,device_id,module_key
8729029,V,1,3.745415,2017-02-06 00:08:59.340000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8746569,V,1,8.686813,2017-02-02 10:28:58.753000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8746755,V,1,6.184237,2017-02-04 15:18:59,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8764005,V,1,3.620662,2017-02-06 00:19:01.210000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8784962,V,1,5.060097,2017-02-07 20:08:59.637000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8803647,V,1,6.306742,2017-02-04 15:28:59.220000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8804663,V,1,8.713062,2017-02-02 10:38:58.803000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8806075,V,1,3.55349,2017-02-06 00:28:59.520000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8824586,V,1,3.486314,2017-02-06 00:38:59.297000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8824587,V,1,5.069692,2017-02-07 20:18:59.203000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8847918,V,1,6.402992,2017-02-04 15:38:58.843000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8861112,V,1,8.765566,2017-02-02 10:48:59.863000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8862868,V,1,5.040906,2017-02-07 20:28:58.463000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8880641,V,1,3.447928,2017-02-06 00:49:00.143000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8884534,V,1,6.437996,2017-02-04 15:48:59.890000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8899340,V,1,3.419142,2017-02-06 00:58:59.240000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8917571,V,1,9.036823,2017-02-02 10:58:58.610000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8917572,V,1,6.376745,2017-02-04 15:58:58.647000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8918913,V,1,5.012115,2017-02-07 20:38:58.833000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8943405,V,1,3.399947,2017-02-06 01:08:59.273000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8943406,V,1,4.98333,2017-02-07 20:49:00.320000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8974451,V,1,9.421837,2017-02-02 11:08:58.717000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8974452,V,1,6.341743,2017-02-04 16:08:58.500000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
8974453,V,1,3.361566,2017-02-06 01:18:59.230000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9002472,V,1,4.906558,2017-02-07 20:58:59.053000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9014827,V,1,9.640593,2017-02-02 11:18:59.020000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9014828,V,1,6.27174,2017-02-04 16:18:59.130000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9014829,V,1,3.351966,2017-02-06 01:28:59.900000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9037574,V,1,4.839386,2017-02-07 21:08:59.240000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9052191,V,1,6.105484,2017-02-04 16:28:58.407000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9052192,V,1,3.32318,2017-02-06 01:38:59.210000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9071330,V,1,9.728094,2017-02-02 11:28:58.640000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9071331,V,1,4.810596,2017-02-07 21:18:59.327000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9092731,V,1,5.981339,2017-02-04 16:38:58.510000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9111251,V,1,9.728094,2017-02-02 11:38:58.763000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9111252,V,1,3.284794,2017-02-06 01:49:00.080000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9111253,V,1,4.781805,2017-02-07 21:28:59.213000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9131800,V,1,5.837395,2017-02-04 16:48:59.750000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9149173,V,1,3.284794,2017-02-06 01:58:59.300000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9149174,V,1,4.791405,2017-02-07 21:38:59.117000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9165856,V,1,9.66684,2017-02-02 11:49:00.220000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9167281,V,1,3.284794,2017-02-06 02:08:59.177000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9167282,V,1,4.887367,2017-02-07 21:48:59.570000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9188789,V,1,5.712642,2017-02-04 16:58:58.453000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9206761,V,1,4.973729,2017-02-07 21:58:59.170000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9231947,V,1,3.371161,2017-02-06 02:18:59.413000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9244633,V,1,3.32318,2017-02-06 02:28:59.160000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9244634,V,1,3.591871,2017-02-08 05:38:58.800000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9245129,V,1,9.693092,2017-02-02 11:58:58.627000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9263140,V,1,4.992925,2017-02-07 22:08:59.237000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9263914,V,1,3.284794,2017-02-06 02:38:59.130000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9283761,V,1,9.675594,2017-02-02 12:09:01.023000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9301790,V,1,9.675594,2017-02-02 12:18:59.050000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9303815,V,1,3.54389,2017-02-08 05:49:00.417000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9321538,V,1,3.332775,2017-02-06 02:49:00.053000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9321539,V,1,3.563086,2017-02-08 05:58:58.877000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9321643,V,1,5.002521,2017-02-07 22:19:02.780000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9341670,V,1,9.693092,2017-02-02 12:28:58.570000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9358851,V,1,5.079292,2017-02-07 22:28:59.143000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9359430,V,1,3.256003,2017-02-06 02:58:59.943000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9359431,V,1,3.505509,2017-02-08 06:08:58.803000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9395531,V,1,9.61434,2017-02-02 12:38:58.533000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9397283,V,1,3.208022,2017-02-06 03:08:59.167000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9397993,V,1,5.02171,2017-02-07 22:38:59.087000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9418570,V,1,3.515104,2017-02-08 06:18:58.977000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9433441,V,1,9.61434,2017-02-02 12:48:59.497000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9436591,V,1,4.877768,2017-02-07 22:49:00.290000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9438610,V,1,3.092869,2017-02-06 03:18:59.230000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9456262,V,1,3.54389,2017-02-08 06:28:58.797000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9474432,V,1,4.781805,2017-02-07 22:58:59.157000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9492884,V,1,3.064079,2017-02-06 03:28:59.243000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9492885,V,1,3.620662,2017-02-08 06:38:58.840000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9493064,V,1,9.570587,2017-02-02 12:58:58.503000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9514517,V,1,4.743423,2017-02-07 23:08:59.170000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9531041,V,1,3.025698,2017-02-06 03:38:59.153000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9531042,V,1,3.678238,2017-02-08 06:48:59.963000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9550350,V,1,9.491835,2017-02-02 13:08:58.630000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9552399,V,1,4.666652,2017-02-07 23:18:59.367000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9570512,V,1,2.968117,2017-02-06 03:49:00.237000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9570513,V,1,3.75501,2017-02-08 06:59:11.403000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9589399,V,1,4.628266,2017-02-07 23:28:59.130000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9589443,V,1,9.334333,2017-02-02 13:19:00.653000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9608068,V,1,3.860568,2017-02-08 07:08:58.803000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9627090,V,1,2.93933,2017-02-06 03:58:59.200000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9627091,V,1,4.609076,2017-02-07 23:38:59.063000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9647451,V,1,9.26433,2017-02-02 13:28:58.723000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9647759,V,1,3.966125,2017-02-08 07:18:59.763000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9684041,V,1,4.033302,2017-02-08 07:28:59.217000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9684893,V,1,9.211828,2017-02-02 13:38:58.733000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9686139,V,1,2.948926,2017-02-06 04:08:59.937000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9686140,V,1,4.57069,2017-02-07 23:48:59.517000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9704164,V,1,2.91054,2017-02-06 04:18:59.510000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9721470,V,1,4.484323,2017-02-07 23:58:59.013000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9723102,V,1,4.359574,2017-02-08 00:08:59.200000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9723103,V,1,4.100473,2017-02-08 07:38:58.737000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9742160,V,1,9.220579,2017-02-02 13:48:59.253000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9760061,V,1,4.330784,2017-02-08 00:19:00.380000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9760062,V,1,4.129264,2017-02-08 07:48:59.690000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9761079,V,1,2.852963,2017-02-06 04:28:59.167000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9798964,V,1,2.814578,2017-02-06 04:38:59.150000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9800357,V,1,4.100473,2017-02-08 07:58:58.917000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9816990,V,1,4.052492,2017-02-08 08:09:00.033000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9818143,V,1,9.255579,2017-02-02 13:58:58.717000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9818144,V,1,4.330784,2017-02-08 00:28:59.110000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9840712,V,1,2.776192,2017-02-06 04:49:00.160000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9856117,V,1,4.004511,2017-02-08 08:18:59.817000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9856293,V,1,4.378765,2017-02-08 00:38:59.043000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9878356,V,1,9.281834,2017-02-02 14:08:58.913000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9878357,V,1,2.72821,2017-02-06 04:58:59.107000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9895700,V,1,3.95653,2017-02-08 08:28:58.923000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9913977,V,1,9.290581,2017-02-02 14:18:59.007000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9913978,V,1,2.718616,2017-02-06 05:08:59.190000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9913979,V,1,4.359574,2017-02-08 00:48:59.873000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9932903,V,1,2.699425,2017-02-06 05:18:59.390000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9933857,V,1,3.946935,2017-02-08 08:38:59.230000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9951486,V,1,4.359574,2017-02-08 00:58:59,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9970920,V,1,9.290581,2017-02-02 14:28:58.663000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9971235,V,1,4.023706,2017-02-08 08:48:59.533000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9972645,V,1,2.68983,2017-02-06 05:28:59.373000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
9992072,V,1,4.349975,2017-02-08 01:08:59.093000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10010036,V,1,2.699425,2017-02-06 05:38:59.133000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10028363,V,1,4.397956,2017-02-08 01:18:59.063000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10028874,V,1,9.281834,2017-02-02 14:38:58.733000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10030055,V,1,4.033302,2017-02-08 08:58:58.803000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10066805,V,1,2.737811,2017-02-06 05:48:59.543000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10066806,V,1,4.378765,2017-02-08 01:28:59.010000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10067198,V,1,4.090878,2017-02-08 09:08:59.160000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10087418,V,1,9.26433,2017-02-02 14:48:59.407000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10105170,V,1,2.795387,2017-02-06 05:58:59.147000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10105171,V,1,4.34038,2017-02-08 01:38:59.053000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10106643,V,1,4.119669,2017-02-08 09:18:59.443000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10126519,V,1,9.325584,2017-02-02 14:58:58.673000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10143435,V,1,4.119669,2017-02-08 09:28:59.073000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10143524,V,1,2.804982,2017-02-06 06:08:59.113000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10143525,V,1,4.263613,2017-02-08 01:48:59.617000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10180689,V,1,9.61434,2017-02-02 15:08:58.957000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10181113,V,1,4.033302,2017-02-08 09:38:58.977000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10181318,V,1,2.833773,2017-02-06 06:18:59.120000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10181319,V,1,4.244417,2017-02-08 01:58:59.063000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10220104,V,1,4.225226,2017-02-08 02:08:59.003000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10220514,V,1,3.918144,2017-02-08 09:48:59.660000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10238497,V,1,4.244417,2017-02-08 02:18:59.263000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10239504,V,1,2.833773,2017-02-06 06:28:59.093000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10240406,V,1,9.596842,2017-02-02 15:18:58.950000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10276905,V,1,4.234821,2017-02-08 02:28:58.993000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10276906,V,1,3.918144,2017-02-08 09:58:59.260000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10277091,V,1,2.814578,2017-02-06 06:38:59.020000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10298286,V,1,9.54434,2017-02-02 15:28:58.700000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10315809,V,1,2.776192,2017-02-06 06:48:59.513000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10317232,V,1,4.110069,2017-02-08 10:08:59.337000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10337504,V,1,4.196436,2017-02-08 02:38:59.033000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10354211,V,1,9.518087,2017-02-02 15:38:58.593000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10354212,V,1,4.215631,2017-02-08 10:18:59.897000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10354681,V,1,2.737811,2017-02-06 06:58:59.067000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10374466,V,1,4.18684,2017-02-08 02:49:00.547000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10392138,V,1,2.680229,2017-02-06 07:08:59.050000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10392711,V,1,9.509338,2017-02-02 15:48:59.983000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10392712,V,1,4.090878,2017-02-08 10:28:59.767000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10414008,V,1,4.177245,2017-02-08 02:58:59.010000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10430633,V,1,2.651443,2017-02-06 07:18:59.247000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10431433,V,1,3.966125,2017-02-08 10:38:59.440000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10450702,V,1,9.500589,2017-02-02 15:58:58.643000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10450703,V,1,4.18684,2017-02-08 03:08:58.993000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10470539,V,1,3.898953,2017-02-08 10:49:00.380000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10488020,V,1,9.500589,2017-02-02 16:08:58.910000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10488021,V,1,4.110069,2017-02-08 03:19:01.270000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10488493,V,1,2.613058,2017-02-06 07:28:59.020000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10508445,V,1,3.850972,2017-02-08 10:58:59.500000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10526839,V,1,4.014107,2017-02-08 03:28:58.947000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10526929,V,1,2.536286,2017-02-06 07:38:58.983000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10545461,V,1,3.793396,2017-02-08 11:08:59.340000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10546305,V,1,9.448084,2017-02-02 16:18:58.893000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10564865,V,1,2.459519,2017-02-06 07:49:01.113000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10564954,V,1,3.985321,2017-02-08 03:38:58.883000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10585314,V,1,3.707029,2017-02-08 11:19:00.323000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10603131,V,1,9.404333,2017-02-02 16:28:58.653000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10603132,V,1,2.440324,2017-02-06 07:58:59.080000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10624036,V,1,3.937339,2017-02-08 03:48:59.393000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10627116,V,1,3.639853,2017-02-08 11:28:59.810000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10639911,V,1,2.334766,2017-02-06 08:09:00.300000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10641581,V,1,3.841377,2017-02-08 03:58:58.857000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10661013,V,1,3.649452,2017-02-08 11:38:59.583000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10664583,V,1,9.369335,2017-02-02 16:38:58.557000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10678832,V,1,2.229208,2017-02-06 08:18:59.140000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10681328,V,1,3.908549,2017-02-08 04:08:58.923000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10717327,V,1,9.640593,2017-02-02 16:48:59.293000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10717714,V,1,2.210013,2017-02-06 08:28:58.917000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10718985,V,1,4.004511,2017-02-08 04:18:59.137000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10718986,V,1,3.726219,2017-02-08 11:49:00.630000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10755667,V,1,2.229208,2017-02-06 08:38:59.010000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10756465,V,1,3.898953,2017-02-08 11:58:59.770000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10776159,V,1,4.014107,2017-02-08 04:28:58.890000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10777856,V,1,9.850597,2017-02-02 16:58:58.557000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10795799,V,1,3.994916,2017-02-08 12:08:59.570000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10813789,V,1,3.898953,2017-02-08 04:38:58.870000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10813885,V,1,2.181227,2017-02-06 08:49:00.203000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10833596,V,1,9.990602,2017-02-02 17:08:58.600000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10833846,V,1,3.908549,2017-02-08 04:49:00,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10833847,V,1,4.062088,2017-02-08 12:19:01.377000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10852753,V,1,10.051852,2017-02-02 17:18:59.017000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10852857,V,1,2.171632,2017-02-06 08:58:59.083000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10872562,V,1,4.15805,2017-02-08 12:28:59.510000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10889451,V,1,3.889359,2017-02-08 04:58:58.927000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10889878,V,1,2.162032,2017-02-06 09:09:00.003000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10909881,V,1,4.129264,2017-02-08 12:38:59.630000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10910764,V,1,10.095603,2017-02-02 17:28:59.553000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10928552,V,1,2.238804,2017-02-06 09:18:59.927000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10947866,V,1,4.129264,2017-02-08 12:49:00.333000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10948853,V,1,3.860568,2017-02-08 05:08:58.887000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10968470,V,1,2.363557,2017-02-06 09:28:59.090000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
10968876,V,1,10.139355,2017-02-02 17:38:58.540000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
