Logger Asset Code,Asset Code,Description,Make,Model,Meter Units,Meter Pulse Value,Classification Group,Logger Channel,Utility Type,??,Meter Type,Building Code,Building Name,Space,Additional Location Info,Tenant meter,Fiscal meter,Parent meter,Child meters,Communications type,Electrical panel ID
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F145,Function 145,,,,,Energy sensor,F145,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F146,Function 146,,,,,Energy sensor,F146,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F147,Function 147,,,,,Energy sensor,F147,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F148,Function 148,,,,,Energy sensor,F148,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F149,Function 149,,,,,Energy sensor,F149,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F15,Outside air temperature heating inhibit,,,,,Energy sensor,F15,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F150,Function 150,,,,,Energy sensor,F150,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F16,Outside air temperature heating inhibit,,,,,Energy sensor,F16,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F17,Foyer VT Vlv Open,,,,,Energy sensor,F17,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F18,Exercise Routine Time,,,,,Energy sensor,F18,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F19,Function 19,,,,,Energy sensor,F19,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F2,Outside air temperature frost,,,Degrees Celsius,,Energy sensor,F2,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F20,Physics VT Vlv Open,,,,,Energy sensor,F20,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F21,Function 21,,,,,Energy sensor,F21,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F22,Lecture VT Vlv Open,,,,,Energy sensor,F22,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F23,Function 23,,,,,Energy sensor,F23,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F24,Function 24,,,,,Energy sensor,F24,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F25,Function 25,,,,,Energy sensor,F25,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F26,Function 26,,,,,Energy sensor,F26,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F27,Function 27,,,,,Energy sensor,F27,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F28,Function 28,,,,,Energy sensor,F28,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F29,Function 29,,,,,Energy sensor,F29,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F3,Function 3,,,,,Energy sensor,F3,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F30,Function 30,,,,,Energy sensor,F30,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F31,Function 31,,,,,Energy sensor,F31,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F32,Function 32,,,,,Energy sensor,F32,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F33,Function 33,,,,,Energy sensor,F33,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F34,Function 34,,,,,Energy sensor,F34,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F35,Function 35,,,,,Energy sensor,F35,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F36,Function 36,,,,,Energy sensor,F36,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F37,Function 37,,,,,Energy sensor,F37,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F38,Function 38,,,,,Energy sensor,F38,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F39,Function 39,,,,,Energy sensor,F39,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F4,Function 4,,,,,Energy sensor,F4,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F40,Function 40,,,,,Energy sensor,F40,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F41,Function 41,,,,,Energy sensor,F41,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F42,Function 42,,,,,Energy sensor,F42,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F43,Function 43,,,,,Energy sensor,F43,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F44,Function 44,,,,,Energy sensor,F44,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F45,Function 45,,,,,Energy sensor,F45,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F46,Function 46,,,,,Energy sensor,F46,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F47,Function 47,,,,,Energy sensor,F47,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F48,Function 48,,,,,Energy sensor,F48,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F49,Function 49,,,,,Energy sensor,F49,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F5,Function 5,,,,,Energy sensor,F5,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F50,Function 50,,,,,Energy sensor,F50,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F51,Function 51,,,,,Energy sensor,F51,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F52,Function 52,,,,,Energy sensor,F52,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F53,Function 53,,,,,Energy sensor,F53,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F54,Function 54,,,,,Energy sensor,F54,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F55,Function 55,,,,,Energy sensor,F55,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F56,Function 56,,,,,Energy sensor,F56,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F57,Function 57,,,,,Energy sensor,F57,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F58,Function 58,,,,,Energy sensor,F58,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F59,Function 59,,,,,Energy sensor,F59,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F6,Function 6,,,,,Energy sensor,F6,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F60,Function 60,,,,,Energy sensor,F60,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F61,Function 61,,,,,Energy sensor,F61,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F62,Function 62,,,,,Energy sensor,F62,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F63,Function 63,,,,,Energy sensor,F63,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F64,Function 64,,,,,Energy sensor,F64,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F65,Function 65,,,,,Energy sensor,F65,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F66,Function 66,,,,,Energy sensor,F66,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F67,Function 67,,,,,Energy sensor,F67,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F68,Function 68,,,,,Energy sensor,F68,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F69,Function 69,,,,,Energy sensor,F69,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F7,Function 7,,,,,Energy sensor,F7,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F70,Function 70,,,,,Energy sensor,F70,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F71,Function 71,,,,,Energy sensor,F71,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F72,Function 72,,,,,Energy sensor,F72,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F73,Function 73,,,,,Energy sensor,F73,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F74,Function 74,,,,,Energy sensor,F74,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F75,Function 75,,,,,Energy sensor,F75,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F76,Function 76,,,,,Energy sensor,F76,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F77,Function 77,,,,,Energy sensor,F77,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F78,Function 78,,,,,Energy sensor,F78,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F79,Function 79,,,,,Energy sensor,F79,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F8,Space frost protection,,,Degrees Celsius,,Energy sensor,F8,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F80,Function 80,,,,,Energy sensor,F80,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F81,Function 81,,,,,Energy sensor,F81,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F82,Function 82,,,,,Energy sensor,F82,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F83,Function 83,,,,,Energy sensor,F83,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F84,Function 84,,,,,Energy sensor,F84,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F85,Function 85,,,,,Energy sensor,F85,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F86,Function 86,,,,,Energy sensor,F86,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F87,Function 87,,,,,Energy sensor,F87,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F88,Function 88,,,,,Energy sensor,F88,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F89,Function 89,,,,,Energy sensor,F89,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F9,Foyer VT Frost,,,,,Energy sensor,F9,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F90,Function 90,,,,,Energy sensor,F90,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F91,DHWS Calorifier SP,,,,,Energy sensor,F91,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F92,Function 92,,,,,Energy sensor,F92,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F93,Function 93,,,,,Energy sensor,F93,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F94,Function 94,,,,,Energy sensor,F94,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F95,Function 95,,,,,Energy sensor,F95,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F96,Function 96,,,,,Energy sensor,F96,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F97,Function 97,,,,,Energy sensor,F97,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F98,Function 98,,,,,Energy sensor,F98,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/F99,Function 99,,,,,Energy sensor,F99,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G1,OAT Frost Pumps,,,,,Energy sensor,G1,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G10,Logic 10,,,,,Energy sensor,G10,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G100,Logic 100,,,,,Energy sensor,G100,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G101,Physics VT Dmd,,,,,Energy sensor,G101,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G102,Logic 102,,,,,Energy sensor,G102,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G103,Logic 103,,,,,Energy sensor,G103,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G104,Logic 104,,,,,Energy sensor,G104,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G105,Logic 105,,,,,Energy sensor,G105,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G106,Logic 106,,,,,Energy sensor,G106,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G107,Logic 107,,,,,Energy sensor,G107,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G108,Physics VT Pumps,,,,,Energy sensor,G108,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G109,Logic 109,,,,,Energy sensor,G109,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G11,Foyer VT Exercise,,,,,Energy sensor,G11,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G110,Logic 110,,,,,Energy sensor,G110,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G111,Logic 111,,,,,Energy sensor,G111,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G112,Logic 112,,,,,Energy sensor,G112,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G113,Logic 113,,,,,Energy sensor,G113,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G114,Logic 114,,,,,Energy sensor,G114,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G115,Logic 115,,,,,Energy sensor,G115,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G116,Logic 116,,,,,Energy sensor,G116,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G117,OAT Frost VT,,,,,Energy sensor,G117,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G118,Logic 118,,,,,Energy sensor,G118,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G119,Logic 119,,,,,Energy sensor,G119,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G12,Logic 12,,,,,Energy sensor,G12,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G120,Lecture VT Pump 1 Fail,,,,,Energy sensor,G120,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G121,Logic 121,,,,,Energy sensor,G121,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G122,Lecture VT Pump 2 Fail,,,,,Energy sensor,G122,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G123,Logic 123,,,,,Energy sensor,G123,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G124,Logic 124,,,,,Energy sensor,G124,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G125,Logic 125,,,,,Energy sensor,G125,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G126,Lecture VT CO Pulse,,,,,Energy sensor,G126,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G127,Logic 127,,,,,Energy sensor,G127,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G128,Reset,,,,,Energy sensor,G128,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G129,Logic 129,,,,,Energy sensor,G129,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G13,Logic 13,,,,,Energy sensor,G13,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G130,Logic 130,,,,,Energy sensor,G130,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G131,Logic 131,,,,,Energy sensor,G131,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G132,Logic 132,,,,,Energy sensor,G132,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G133,Logic 133,,,,,Energy sensor,G133,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G134,Logic 134,,,,,Energy sensor,G134,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G135,Logic 135,,,,,Energy sensor,G135,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G136,Pump 1 Duty,,,,,Energy sensor,G136,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G137,Logic 137,,,,,Energy sensor,G137,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G138,Lecture VT Dmd,,,,,Energy sensor,G138,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G139,Logic 139,,,,,Energy sensor,G139,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G14,Logic 14,,,,,Energy sensor,G14,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G140,Logic 140,,,,,Energy sensor,G140,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G141,Logic 141,,,,,Energy sensor,G141,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G142,Logic 142,,,,,Energy sensor,G142,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G143,Logic 143,,,,,Energy sensor,G143,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G144,Logic 144,,,,,Energy sensor,G144,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G145,Lecture VT Pumps,,,,,Energy sensor,G145,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G146,Logic 146,,,,,Energy sensor,G146,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G147,Logic 147,,,,,Energy sensor,G147,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G148,Logic 148,,,,,Energy sensor,G148,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G149,Logic 149,,,,,Energy sensor,G149,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G15,Logic 15,,,,,Energy sensor,G15,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G150,Logic 150,,,,,Energy sensor,G150,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G151,Logic 151,,,,,Energy sensor,G151,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G152,Logic 152,,,,,Energy sensor,G152,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G153,Logic 153,,,,,Energy sensor,G153,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G154,OAT Frost VT,,,,,Energy sensor,G154,,,,MC044,Faraday Building,,,0,0,,,,
{3716E0F1-42FD-4F81-88BA-D8BD27D24E9B},MC044-B04/G155,Logic 155,,,,,Energy sensor,G155,,,,MC044,Faraday Building,,,0,0,,,,
